"photo-13279251_310050414";"http://cs302703.vk.me/v302703826/6d54/uJICbGIDl2E.jpg";"Ботинки Timberland<br/>Цена: 1500 грн.<br/>Размеры: 36-46<br/>Материал: нубук, подошва полиуретан<br/>Сезон: демисезонные <br/>Унисекс<br/>TB10001 <br/>Рыжий";"Ботинки Timberland";1500;;" 36-46";"Рыжий";"<h1>Ботинки Timberland</h1><br/><b>Материал:</b> нубук, подошва полиуретан<br/><b>Сезон:</b> демисезонные <br/>Унисекс<br/>TB10001 <br/>";"Missing ID;"
"photo-13279251_310050689";"http://cs302703.vk.me/v302703826/6f74/I9U6fxARIiM.jpg";"Timberland Original<br/>Цена: 2250 грн.<br/>Размеры: 36 - 46<br/>Материал: высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/>Сезон: демисезонные<br/>Унисекс<br/>TB10006<br/>Коричневый";"Timberland Original";2250;"TB10006";" 36 - 46";"Коричневый";"<h1>Timberland Original</h1><br/><b>Материал:</b> высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/><b>Сезон:</b> демисезонные<br/>Унисекс<br/>";""
"photo-13279251_310050690";"http://cs302703.vk.me/v302703826/6f7c/aGcwwBAZR8Q.jpg";"Timberland Original<br/>Цена: 2250 грн.<br/>Размеры: 36 - 46<br/>Материал: высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/>Сезон: демисезонные<br/>Унисекс<br/>TB10006<br/>Коричневый";"Timberland Original";2250;"TB10006";" 36 - 46";"Коричневый";"<h1>Timberland Original</h1><br/><b>Материал:</b> высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/><b>Сезон:</b> демисезонные<br/>Унисекс<br/>";""
"photo-13279251_310050694";"http://cs302703.vk.me/v302703826/6f84/oAktntd4SmU.jpg";"Timberland Original<br/>Цена: 2250 грн.<br/>Размеры: 36 - 46<br/>Материал: высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/>Сезон: демисезонные<br/>Унисекс<br/>TB10006<br/>Коричневый";"Timberland Original";2250;"TB10006";" 36 - 46";"Коричневый";"<h1>Timberland Original</h1><br/><b>Материал:</b> высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/><b>Сезон:</b> демисезонные<br/>Унисекс<br/>";""
"photo-13279251_310050697";"http://cs302703.vk.me/v302703826/6f8c/o3qHBJGHkTc.jpg";"Timberland Original<br/>Цена: 2250 грн.<br/>Размеры: 36 - 46<br/>Материал: высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/>Сезон: демисезонные<br/>Унисекс<br/>TB10006<br/>Коричневый";"Timberland Original";2250;"TB10006";" 36 - 46";"Коричневый";"<h1>Timberland Original</h1><br/><b>Материал:</b> высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/><b>Сезон:</b> демисезонные<br/>Унисекс<br/>";""
"photo-13279251_310050704";"http://cs302703.vk.me/v302703826/6f9c/PAjuznR8LDQ.jpg";"Timberland Original<br/>Цена: 2250 грн.<br/>Размеры: 36 - 46<br/>Материал: высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/>Сезон: демисезонные<br/>Унисекс<br/>TB10006<br/>Черный";"Timberland Original";2250;"TB10006";" 36 - 46";"Черный";"<h1>Timberland Original</h1><br/><b>Материал:</b> высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/><b>Сезон:</b> демисезонные<br/>Унисекс<br/>";""
"photo-13279251_310050708";"http://cs302703.vk.me/v302703826/6fa4/PpyHQ2C8sR8.jpg";"Timberland Original<br/>Цена: 2250 грн.<br/>Размеры: 36 - 46<br/>Материал: высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/>Сезон: демисезонные<br/>Унисекс<br/>TB10006<br/>Черный";"Timberland Original";2250;"TB10006";" 36 - 46";"Черный";"<h1>Timberland Original</h1><br/><b>Материал:</b> высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/><b>Сезон:</b> демисезонные<br/>Унисекс<br/>";""
"photo-13279251_310050699";"http://cs302703.vk.me/v302703826/6f94/JMYWk440EzM.jpg";"Timberland Original<br/>Цена: 2250 грн.<br/>Размеры: 36 - 46<br/>Материал: высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/>Сезон: демисезонные<br/>Унисекс<br/>TB10006<br/>Черный";"Timberland Original";2250;"TB10006";" 36 - 46";"Черный";"<h1>Timberland Original</h1><br/><b>Материал:</b> высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/><b>Сезон:</b> демисезонные<br/>Унисекс<br/>";""
"photo-13279251_310050710";"http://cs302703.vk.me/v302703826/6fac/stBDQBei4jc.jpg";"Timberland Original<br/>Цена: 2250 грн.<br/>Размеры: 36 - 46<br/>Материал: высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/>Сезон: демисезонные<br/>Унисекс<br/>TB10006<br/>Черный";"Timberland Original";2250;"TB10006";" 36 - 46";"Черный";"<h1>Timberland Original</h1><br/><b>Материал:</b> высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/><b>Сезон:</b> демисезонные<br/>Унисекс<br/>";""
"photo-13279251_311099895";"http://cs418322.vk.me/v418322826/6dcb/EJ-8pAvMHeI.jpg";"Timberland Original<br/>Цена: 2250 грн.<br/>Размеры: 36 - 46<br/>Материал: высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/>Сезон: демисезонные<br/>Унисекс<br/>TB10006<br/>Черный замша";"Timberland Original";2250;"TB10006";" 36 - 46";"Черный замша";"<h1>Timberland Original</h1><br/><b>Материал:</b> высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/><b>Сезон:</b> демисезонные<br/>Унисекс<br/>";""
"photo-13279251_311099874";"http://cs418322.vk.me/v418322826/6d7b/4z8QlOe338c.jpg";"Timberland Original<br/>Цена: 2250 грн.<br/>Размеры: 36 - 46<br/>Материал: высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/>Сезон: демисезонные<br/>Унисекс<br/>TB10006<br/>Черный замша";"Timberland Original";2250;"TB10006";" 36 - 46";"Черный замша";"<h1>Timberland Original</h1><br/><b>Материал:</b> высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/><b>Сезон:</b> демисезонные<br/>Унисекс<br/>";""
"photo-13279251_311099914";"http://cs418322.vk.me/v418322826/6e23/XFvjrUSvtO8.jpg";"Timberland Original<br/>Цена: 2250 грн.<br/>Размеры: 36 - 46<br/>Материал: высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/>Сезон: демисезонные<br/>Унисекс<br/>TB10006<br/>Черный замша";"Timberland Original";2250;"TB10006";" 36 - 46";"Черный замша";"<h1>Timberland Original</h1><br/><b>Материал:</b> высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/><b>Сезон:</b> демисезонные<br/>Унисекс<br/>";""
"photo-13279251_311099885";"http://cs418322.vk.me/v418322826/6dab/ytDgT5UmKqU.jpg";"Timberland Original<br/>Цена: 2250 грн.<br/>Размеры: 36 - 46<br/>Материал: высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/>Сезон: демисезонные<br/>Унисекс<br/>TB10006<br/>Темно коричневый";"Timberland Original";2250;"TB10006";" 36 - 46";"Темно коричневый";"<h1>Timberland Original</h1><br/><b>Материал:</b> высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/><b>Сезон:</b> демисезонные<br/>Унисекс<br/>";""
"photo-13279251_311099888";"http://cs418322.vk.me/v418322826/6db3/SblD6kzmsJg.jpg";"Timberland Original<br/>Цена: 2250 грн.<br/>Размеры: 36 - 46<br/>Материал: высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/>Сезон: демисезонные<br/>Унисекс<br/>TB10006<br/>Темно коричневый";"Timberland Original";2250;"TB10006";" 36 - 46";"Темно коричневый";"<h1>Timberland Original</h1><br/><b>Материал:</b> высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/><b>Сезон:</b> демисезонные<br/>Унисекс<br/>";""
"photo-13279251_311099875";"http://cs418322.vk.me/v418322826/6d83/Ub4u5o5Xp9g.jpg";"Timberland Original<br/>Цена: 2250 грн.<br/>Размеры: 36 - 46<br/>Материал: высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/>Сезон: демисезонные<br/>Унисекс<br/>TB10006<br/>Темно коричневый";"Timberland Original";2250;"TB10006";" 36 - 46";"Темно коричневый";"<h1>Timberland Original</h1><br/><b>Материал:</b> высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/><b>Сезон:</b> демисезонные<br/>Унисекс<br/>";""
"photo-13279251_311104187";"http://cs323825.vk.me/v323825826/8503/P1yuMCb7NCo.jpg";"Timberland Original<br/>Цена: 2250 грн.<br/>Размеры: 36 - 46<br/>Материал: высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/>Сезон: демисезонные<br/>Унисекс<br/>TB10006<br/>Бежевый";"Timberland Original";2250;"TB10006";" 36 - 46";"Бежевый";"<h1>Timberland Original</h1><br/><b>Материал:</b> высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/><b>Сезон:</b> демисезонные<br/>Унисекс<br/>";""
"photo-13279251_311104184";"http://cs323825.vk.me/v323825826/84fb/c-HxUflA99Q.jpg";"Timberland Original<br/>Цена: 2250 грн.<br/>Размеры: 36 - 46<br/>Материал: высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/>Сезон: демисезонные<br/>Унисекс<br/>TB10006<br/>Бежевый";"Timberland Original";2250;"TB10006";" 36 - 46";"Бежевый";"<h1>Timberland Original</h1><br/><b>Материал:</b> высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/><b>Сезон:</b> демисезонные<br/>Унисекс<br/>";""
"photo-13279251_311099849";"http://cs418322.vk.me/v418322826/6d2b/cBIGNMS6yZY.jpg";"Timberland Original<br/>Цена: 2250 грн.<br/>Размеры: 36 - 46<br/>Материал: высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/>Сезон: демисезонные<br/>Унисекс<br/>TB10006<br/>Белый";"Timberland Original";2250;"TB10006";" 36 - 46";"Белый";"<h1>Timberland Original</h1><br/><b>Материал:</b> высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/><b>Сезон:</b> демисезонные<br/>Унисекс<br/>";""
"photo-13279251_311099902";"http://cs418322.vk.me/v418322826/6deb/1GiIhVBAU4Q.jpg";"Timberland Original<br/>Цена: 2250 грн.<br/>Размеры: 36 - 46<br/>Материал: высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/>Сезон: демисезонные<br/>Унисекс<br/>TB10006<br/>Белый";"Timberland Original";2250;"TB10006";" 36 - 46";"Белый";"<h1>Timberland Original</h1><br/><b>Материал:</b> высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/><b>Сезон:</b> демисезонные<br/>Унисекс<br/>";""
"photo-13279251_310374911";"http://cs323130.vk.me/v323130826/ce1d/FRQaOtDmXTc.jpg";"Timberland Original<br/>Цена: 2250 грн.<br/>Размеры: 36 - 40<br/>Материал: высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/>Сезон: демисезонные<br/>Унисекс<br/>TB10006<br/>Розовый";"Timberland Original";2250;"TB10006";" 36 - 40";"Розовый";"<h1>Timberland Original</h1><br/><b>Материал:</b> высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/><b>Сезон:</b> демисезонные<br/>Унисекс<br/>";""
"photo-13279251_310374915";"http://cs323130.vk.me/v323130826/ce2d/tPlEHJhEbz8.jpg";"Timberland Original<br/>Цена: 2250 грн.<br/>Размеры: 36 - 40<br/>Материал: высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/>Сезон: демисезонные<br/>Унисекс<br/>TB10006<br/>Розовый";"Timberland Original";2250;"TB10006";" 36 - 40";"Розовый";"<h1>Timberland Original</h1><br/><b>Материал:</b> высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/><b>Сезон:</b> демисезонные<br/>Унисекс<br/>";""
"photo-13279251_310374912";"http://cs323130.vk.me/v323130826/ce25/A0XEMZjWmYE.jpg";"Timberland Original<br/>Цена: 2250 грн.<br/>Размеры: 36 - 40<br/>Материал: высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/>Сезон: демисезонные<br/>Унисекс<br/>TB10006<br/>Розовый";"Timberland Original";2250;"TB10006";" 36 - 40";"Розовый";"<h1>Timberland Original</h1><br/><b>Материал:</b> высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/><b>Сезон:</b> демисезонные<br/>Унисекс<br/>";""
"photo-13279251_310374917";"http://cs323130.vk.me/v323130826/ce35/QGfOjzrGbB8.jpg";"Timberland Original<br/>Цена: 2250 грн.<br/>Размеры: 36 - 40<br/>Материал: высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/>Сезон: демисезонные<br/>Унисекс<br/>TB10006<br/>Розовый";"Timberland Original";2250;"TB10006";" 36 - 40";"Розовый";"<h1>Timberland Original</h1><br/><b>Материал:</b> высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/><b>Сезон:</b> демисезонные<br/>Унисекс<br/>";""
"photo-13279251_311099899";"http://cs418322.vk.me/v418322826/6ddb/FNHnzvM7GFQ.jpg";"Timberland Original<br/>Цена: 2250 грн.<br/>Размеры: 36 - 40<br/>Материал: высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/>Сезон: демисезонные<br/>Унисекс<br/>TB10006<br/>Фиолетовый";"Timberland Original";2250;"TB10006";" 36 - 40";"Фиолетовый";"<h1>Timberland Original</h1><br/><b>Материал:</b> высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/><b>Сезон:</b> демисезонные<br/>Унисекс<br/>";""
"photo-13279251_311099883";"http://cs418322.vk.me/v418322826/6da3/ihx4Hf_VkKE.jpg";"Timberland Original<br/>Цена: 2250 грн.<br/>Размеры: 36 - 40<br/>Материал: высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/>Сезон: демисезонные<br/>Унисекс<br/>TB10006<br/>Фиолетовый";"Timberland Original";2250;"TB10006";" 36 - 40";"Фиолетовый";"<h1>Timberland Original</h1><br/><b>Материал:</b> высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/><b>Сезон:</b> демисезонные<br/>Унисекс<br/>";""
"photo-13279251_311099900";"http://cs418322.vk.me/v418322826/6de3/jhggm3YBLC0.jpg";"Timberland Original<br/>Цена: 2250 грн.<br/>Размеры: 36 - 40<br/>Материал: высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/>Сезон: демисезонные<br/>Унисекс<br/>TB10006<br/>Фиолетовый";"Timberland Original";2250;"TB10006";" 36 - 40";"Фиолетовый";"<h1>Timberland Original</h1><br/><b>Материал:</b> высококачественный нубук, внутренний материал: кожа, подошва полиуретан<br/><b>Сезон:</b> демисезонные<br/>Унисекс<br/>";""
"photo-13279251_311099880";"http://cs418322.vk.me/v418322826/6d9b/SQ1ZaFB6TfY.jpg";"Timberland Original<br/>Цена: 2360 грн.<br/>Размеры: 36 - 44<br/>Материал: высококачественный нубук, мех: искст., подошва полиуретан<br/>Сезон: осень, зима<br/>Унисекс<br/>TB10008<br/>Рыжий";"Timberland Original";2360;"TB10008";" 36 - 44";"Рыжий";"<h1>Timberland Original</h1><br/><b>Материал:</b> высококачественный нубук, мех: искст., подошва полиуретан<br/><b>Сезон:</b> осень, зима<br/>Унисекс<br/>";""
"photo-13279251_311099869";"http://cs418322.vk.me/v418322826/6d63/rX_MiDPnbe4.jpg";"Timberland Original<br/>Цена: 2360 грн.<br/>Размеры: 36 - 44<br/>Материал: высококачественный нубук, мех: искст., подошва полиуретан<br/>Сезон: осень, зима<br/>Унисекс<br/>TB10008<br/>Рыжий";"Timberland Original";2360;"TB10008";" 36 - 44";"Рыжий";"<h1>Timberland Original</h1><br/><b>Материал:</b> высококачественный нубук, мех: искст., подошва полиуретан<br/><b>Сезон:</b> осень, зима<br/>Унисекс<br/>";""
"photo-13279251_311099854";"http://cs418322.vk.me/v418322826/6d43/xT2dPQhFHA0.jpg";"Timberland Original<br/>Цена: 2360 грн.<br/>Размеры: 36 - 44<br/>Материал: высококачественный нубук, мех: искст., подошва полиуретан<br/>Сезон: осень, зима<br/>Унисекс<br/>TB10008<br/>Рыжий";"Timberland Original";2360;"TB10008";" 36 - 44";"Рыжий";"<h1>Timberland Original</h1><br/><b>Материал:</b> высококачественный нубук, мех: искст., подошва полиуретан<br/><b>Сезон:</b> осень, зима<br/>Унисекс<br/>";""
"photo-13279251_311099903";"http://cs418322.vk.me/v418322826/6df3/OAWviiWFpoU.jpg";"Timberland Original<br/>Цена: 2360 грн.<br/>Размеры: 36 - 44<br/>Материал: высококачественный нубук, мех: искст., подошва полиуретан<br/>Сезон: осень, зима<br/>Унисекс<br/>TB10008<br/>Рыжий";"Timberland Original";2360;"TB10008";" 36 - 44";"Рыжий";"<h1>Timberland Original</h1><br/><b>Материал:</b> высококачественный нубук, мех: искст., подошва полиуретан<br/><b>Сезон:</b> осень, зима<br/>Унисекс<br/>";""
"photo-13279251_310374902";"http://cs323130.vk.me/v323130826/ce05/mSNxVZGbPwU.jpg";"Timberland Original с заворотом<br/>Цена: 2700 грн.<br/>Размеры: 35 - 40<br/>Материал: нубук, мех: овечья шерсть, подошва полиуретан<br/>Сезон: осень, зима<br/>Woman<br/>TB10009<br/>Рыжий";"Timberland Original с заворотом";2700;"TB10009";" 35 - 40";"Рыжий";"<h1>Timberland Original с заворотом</h1><br/><b>Материал:</b> нубук, мех: овечья шерсть, подошва полиуретан<br/><b>Сезон:</b> осень, зима<br/>Woman<br/>";""
"photo-13279251_310374898";"http://cs323130.vk.me/v323130826/cdfd/H-f3IjhjE78.jpg";"Timberland Original с заворотом<br/>Цена: 2700 грн.<br/>Размеры: 35 - 40<br/>Материал: нубук, мех: овечья шерсть, подошва полиуретан<br/>Сезон: осень, зима<br/>Woman<br/>TB10009<br/>Рыжий";"Timberland Original с заворотом";2700;"TB10009";" 35 - 40";"Рыжий";"<h1>Timberland Original с заворотом</h1><br/><b>Материал:</b> нубук, мех: овечья шерсть, подошва полиуретан<br/><b>Сезон:</b> осень, зима<br/>Woman<br/>";""
"photo-13279251_310374895";"http://cs323130.vk.me/v323130826/cdf5/_qSgOk0QtSA.jpg";"Timberland Original с заворотом<br/>Цена: 2700 грн.<br/>Размеры: 35 - 40<br/>Материал: нубук, мех: овечья шерсть, подошва полиуретан<br/>Сезон: осень, зима<br/>Woman<br/>TB10009<br/>Рыжий";"Timberland Original с заворотом";2700;"TB10009";" 35 - 40";"Рыжий";"<h1>Timberland Original с заворотом</h1><br/><b>Материал:</b> нубук, мех: овечья шерсть, подошва полиуретан<br/><b>Сезон:</b> осень, зима<br/>Woman<br/>";""
"photo-13279251_310374890";"http://cs323130.vk.me/v323130826/cddd/cyf6IvtKKt0.jpg";"Timberland Original с заворотом<br/>Цена: 2700 грн.<br/>Размеры: 35 - 40<br/>Материал: нубук, мех: овечья шерсть, подошва полиуретан<br/>Сезон: осень, зима<br/>Woman<br/>TB10009<br/>Хаки";"Timberland Original с заворотом";2700;"TB10009";" 35 - 40";"Хаки";"<h1>Timberland Original с заворотом</h1><br/><b>Материал:</b> нубук, мех: овечья шерсть, подошва полиуретан<br/><b>Сезон:</b> осень, зима<br/>Woman<br/>";""
"photo-13279251_310374891";"http://cs323130.vk.me/v323130826/cde5/otgWv-aF8GM.jpg";"Timberland Original с заворотом<br/>Цена: 2700 грн.<br/>Размеры: 35 - 40<br/>Материал: нубук, мех: овечья шерсть, подошва полиуретан<br/>Сезон: осень, зима<br/>Woman<br/>TB10009<br/>Хаки";"Timberland Original с заворотом";2700;"TB10009";" 35 - 40";"Хаки";"<h1>Timberland Original с заворотом</h1><br/><b>Материал:</b> нубук, мех: овечья шерсть, подошва полиуретан<br/><b>Сезон:</b> осень, зима<br/>Woman<br/>";""
"photo-13279251_310374894";"http://cs323130.vk.me/v323130826/cded/JphyIIF0zN4.jpg";"Timberland Original с заворотом<br/>Цена: 2700 грн.<br/>Размеры: 35 - 40<br/>Материал: нубук, мех: овечья шерсть, подошва полиуретан<br/>Сезон: осень, зима<br/>Woman<br/>TB10009<br/>Хаки";"Timberland Original с заворотом";2700;"TB10009";" 35 - 40";"Хаки";"<h1>Timberland Original с заворотом</h1><br/><b>Материал:</b> нубук, мех: овечья шерсть, подошва полиуретан<br/><b>Сезон:</b> осень, зима<br/>Woman<br/>";""
"photo-13279251_310374905";"http://cs323130.vk.me/v323130826/ce0d/8_4JxhXK2ak.jpg";"Timberland Original с заворотом<br/>Цена: 2700 грн.<br/>Размеры: 35 - 40<br/>Материал: нубук, мех: овечья шерсть, подошва полиуретан<br/>Сезон: осень, зима<br/>Woman<br/>TB10009<br/>Бежевый";"Timberland Original с заворотом";2700;"TB10009";" 35 - 40";"Бежевый";"<h1>Timberland Original с заворотом</h1><br/><b>Материал:</b> нубук, мех: овечья шерсть, подошва полиуретан<br/><b>Сезон:</b> осень, зима<br/>Woman<br/>";""
"photo-13279251_311103509";"http://cs412428.vk.me/v412428826/32d7/Pc90DpgjMUY.jpg";"Timberland Original с заворотом<br/>Цена: 2700 грн.<br/>Размеры: 35 - 40<br/>Материал: нубук, мех: овечья шерсть, подошва полиуретан<br/>Сезон: осень, зима<br/>Woman<br/>TB10009<br/>Бежевый";"Timberland Original с заворотом";2700;"TB10009";" 35 - 40";"Бежевый";"<h1>Timberland Original с заворотом</h1><br/><b>Материал:</b> нубук, мех: овечья шерсть, подошва полиуретан<br/><b>Сезон:</b> осень, зима<br/>Woman<br/>";""
"photo-13279251_310374908";"http://cs323130.vk.me/v323130826/ce15/uPCkkhFyPzM.jpg";"Timberland Original с заворотом<br/>Цена: 2700 грн.<br/>Размеры: 35 - 40<br/>Материал: нубук, мех: овечья шерсть, подошва полиуретан<br/>Сезон: осень, зима<br/>Woman<br/>TB10009<br/>Бежевый";"Timberland Original с заворотом";2700;"TB10009";" 35 - 40";"Бежевый";"<h1>Timberland Original с заворотом</h1><br/><b>Материал:</b> нубук, мех: овечья шерсть, подошва полиуретан<br/><b>Сезон:</b> осень, зима<br/>Woman<br/>";""
"photo-13279251_310374887";"http://cs323130.vk.me/v323130826/cdd5/Y3J53XLv2so.jpg";"Timberland Original с заворотом<br/>Цена: 2700 грн.<br/>Размеры: 35 - 40<br/>Материал: нубук, мех: овечья шерсть, подошва полиуретан<br/>Сезон: осень, зима<br/>Woman<br/>TB10009<br/>Фиолетовый";"Timberland Original с заворотом";2700;"TB10009";" 35 - 40";"Фиолетовый";"<h1>Timberland Original с заворотом</h1><br/><b>Материал:</b> нубук, мех: овечья шерсть, подошва полиуретан<br/><b>Сезон:</b> осень, зима<br/>Woman<br/>";""
"photo-13279251_310374885";"http://cs323130.vk.me/v323130826/cdcd/iItEvLHF8DU.jpg";"Timberland Original с заворотом<br/>Цена: 2700 грн.<br/>Размеры: 35 - 40<br/>Материал: нубук, мех: овечья шерсть, подошва полиуретан<br/>Сезон: осень, зима<br/>Woman<br/>TB10009<br/>Фиолетовый";"Timberland Original с заворотом";2700;"TB10009";" 35 - 40";"Фиолетовый";"<h1>Timberland Original с заворотом</h1><br/><b>Материал:</b> нубук, мех: овечья шерсть, подошва полиуретан<br/><b>Сезон:</b> осень, зима<br/>Woman<br/>";""
"photo-13279251_310374884";"http://cs323130.vk.me/v323130826/cdc5/akq8hncsprg.jpg";"Timberland Original с заворотом<br/>Цена: 2700 грн.<br/>Размеры: 35 - 40<br/>Материал: нубук, мех: овечья шерсть, подошва полиуретан<br/>Сезон: осень, зима<br/>Woman<br/>TB10009<br/>Фиолетовый";"Timberland Original с заворотом";2700;"TB10009";" 35 - 40";"Фиолетовый";"<h1>Timberland Original с заворотом</h1><br/><b>Материал:</b> нубук, мех: овечья шерсть, подошва полиуретан<br/><b>Сезон:</b> осень, зима<br/>Woman<br/>";""
"photo-13279251_310050733";"http://cs302703.vk.me/v302703826/6fdb/GuwWqpKwbn8.jpg";"Dr. Martens 1460<br/>Цена: 1700 грн.<br/>Размеры: 35 - 46<br/>Материал: высококачественная кожа, подошва полиуретан<br/>Сезон: демисезонные<br/>Унисекс<br/>DM10001<br/>Черный";"Dr. Martens 1460";1700;"DM10001";" 35 - 46";"Черный";"<h1>Dr. Martens 1460</h1><br/><b>Материал:</b> высококачественная кожа, подошва полиуретан<br/><b>Сезон:</b> демисезонные<br/>Унисекс<br/>";""
"photo-13279251_310050735";"http://cs302703.vk.me/v302703826/6fe3/9MlKlZrigRA.jpg";"Dr. Martens 1460<br/>Цена: 1700 грн.<br/>Размеры: 35 - 46<br/>Материал: высококачественная кожа, подошва полиуретан<br/>Сезон: демисезонные<br/>Унисекс<br/>DM10001<br/>Черный";"Dr. Martens 1460";1700;"DM10001";" 35 - 46";"Черный";"<h1>Dr. Martens 1460</h1><br/><b>Материал:</b> высококачественная кожа, подошва полиуретан<br/><b>Сезон:</b> демисезонные<br/>Унисекс<br/>";""
"photo-13279251_310050739";"http://cs302703.vk.me/v302703826/6feb/aU7Of4w0FAc.jpg";"Dr. Martens 1460<br/>Цена: 1700 грн.<br/>Размеры: 35 - 46<br/>Материал: высококачественная кожа, подошва полиуретан<br/>Сезон: демисезонные<br/>Унисекс<br/>DM10001<br/>Черный";"Dr. Martens 1460";1700;"DM10001";" 35 - 46";"Черный";"<h1>Dr. Martens 1460</h1><br/><b>Материал:</b> высококачественная кожа, подошва полиуретан<br/><b>Сезон:</b> демисезонные<br/>Унисекс<br/>";""
"photo-13279251_310050741";"http://cs302703.vk.me/v302703826/6ff3/IgqXSeoMZGE.jpg";"Dr. Martens 1460<br/>Цена: 1700 грн.<br/>Размеры: 35 - 46<br/>Материал: высококачественная кожа, подошва полиуретан<br/>Сезон: демисезонные<br/>Унисекс<br/>DM10001<br/>Черный";"Dr. Martens 1460";1700;"DM10001";" 35 - 46";"Черный";"<h1>Dr. Martens 1460</h1><br/><b>Материал:</b> высококачественная кожа, подошва полиуретан<br/><b>Сезон:</b> демисезонные<br/>Унисекс<br/>";""
"photo-13279251_310050742";"http://cs302703.vk.me/v302703826/6ffb/wWfOZUuOJMk.jpg";"Dr. Martens 1460<br/>Цена: 1700 грн.<br/>Размеры: 35 - 46<br/>Материал: высококачественная кожа, подошва полиуретан<br/>Сезон: демисезонные<br/>Унисекс<br/>DM10001<br/>Черный";"Dr. Martens 1460";1700;"DM10001";" 35 - 46";"Черный";"<h1>Dr. Martens 1460</h1><br/><b>Материал:</b> высококачественная кожа, подошва полиуретан<br/><b>Сезон:</b> демисезонные<br/>Унисекс<br/>";""
"photo-13279251_310050744";"http://cs302703.vk.me/v302703826/7003/dbicOL_jJdY.jpg";"Dr. Martens 1460<br/>Цена: 1700 грн.<br/>Размеры: 35 - 46<br/>Материал: высококачественная кожа, подошва полиуретан<br/>Сезон: демисезонные<br/>Унисекс<br/>DM10001<br/>Черный";"Dr. Martens 1460";1700;"DM10001";" 35 - 46";"Черный";"<h1>Dr. Martens 1460</h1><br/><b>Материал:</b> высококачественная кожа, подошва полиуретан<br/><b>Сезон:</b> демисезонные<br/>Унисекс<br/>";""
"photo-13279251_310050746";"http://cs302703.vk.me/v302703826/700b/5qxpjtubDvk.jpg";"Dr. Martens 1460<br/>Цена: 1700 грн.<br/>Размеры: 35 - 46<br/>Материал: высококачественная кожа, подошва полиуретан<br/>Сезон: демисезонные<br/>Унисекс<br/>DM10001<br/>Черный";"Dr. Martens 1460";1700;"DM10001";" 35 - 46";"Черный";"<h1>Dr. Martens 1460</h1><br/><b>Материал:</b> высококачественная кожа, подошва полиуретан<br/><b>Сезон:</b> демисезонные<br/>Унисекс<br/>";""
