"photo-13279251_275685086";"http://cs5984.vk.me/u17510826/150217032/x_e673f85c.jpg";"Цена: 140грн<br/>GB10001";"Цена: 140грн";;"GB10001";;;"<h1>Цена: 140грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_289909386";"http://cs323424.vk.me/v323424826/323a/wmkMI0WKs0o.jpg";"Цена: 140 грн.<br/>Цвет: серебро, золото<br/>Материал: сплав / серебро / позолота<br/>GB10060";"Цена: 140 грн.";;"GB10060";;;"<h1>Цена: 140 грн.</h1><br/><b>Цвет:</b> серебро, золото<br/><b>Материал:</b> сплав / серебро / позолота<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_289910410";"http://cs323424.vk.me/v323424826/3270/OLZS6RbfpKk.jpg";"Цена: 140 грн.<br/>Цвет: серебро, золото<br/>Материал: сплав / серебро / позолота<br/>GB10060";"Цена: 140 грн.";;"GB10060";;;"<h1>Цена: 140 грн.</h1><br/><b>Цвет:</b> серебро, золото<br/><b>Материал:</b> сплав / серебро / позолота<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_289910411";"http://cs323424.vk.me/v323424826/3278/M5blvuyu-O4.jpg";"Цена: 140 грн.<br/>Цвет: серебро, золото<br/>Материал: сплав / серебро / позолота<br/>GB10060";"Цена: 140 грн.";;"GB10060";;;"<h1>Цена: 140 грн.</h1><br/><b>Цвет:</b> серебро, золото<br/><b>Материал:</b> сплав / серебро / позолота<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_289910412";"http://cs323424.vk.me/v323424826/3280/Ds8dF_yO0WE.jpg";"Цена: 140 грн.<br/>Цвет: серебро, золото<br/>Материал: сплав / серебро / позолота<br/>GB10060";"Цена: 140 грн.";;"GB10060";;;"<h1>Цена: 140 грн.</h1><br/><b>Цвет:</b> серебро, золото<br/><b>Материал:</b> сплав / серебро / позолота<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_289911192";"http://cs323424.vk.me/v323424826/32b6/jlK9rRFLpY4.jpg";"Цена: 90 грн.<br/>Цвет: золото, серебро.<br/>GB10061";"Цена: 90 грн.";;"GB10061";;;"<h1>Цена: 90 грн.</h1><br/><b>Цвет:</b> золото, серебро.<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_289911197";"http://cs323424.vk.me/v323424826/32bd/k7bn81EszIw.jpg";"Цена: 90 грн.<br/>Цвет: золото, серебро.<br/>GB10061";"Цена: 90 грн.";;"GB10061";;;"<h1>Цена: 90 грн.</h1><br/><b>Цвет:</b> золото, серебро.<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_289911243";"http://cs323424.vk.me/v323424826/32c5/YOq6ymAqYq8.jpg";"Цена: 90 грн.<br/>Цвет: золото, серебро, бронза<br/>GB10062";"Цена: 90 грн.";;"GB10062";;;"<h1>Цена: 90 грн.</h1><br/><b>Цвет:</b> золото, серебро, бронза<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_289911244";"http://cs323424.vk.me/v323424826/32cc/0H8tAX99iRI.jpg";"Цена: 90 грн.<br/>Цвет: золото, серебро, бронза<br/>GB10062";"Цена: 90 грн.";;"GB10062";;;"<h1>Цена: 90 грн.</h1><br/><b>Цвет:</b> золото, серебро, бронза<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937868";"http://cs303314.vk.me/v303314826/46cf/KbOqhyXVruY.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937869";"http://cs303314.vk.me/v303314826/46d7/mV9bAdoSV20.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937870";"http://cs303314.vk.me/v303314826/46df/Ihl9Wm9UsXM.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937871";"http://cs303314.vk.me/v303314826/46e7/xn6RSSnEGA0.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937873";"http://cs303314.vk.me/v303314826/46ef/or_noL-_5i0.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937874";"http://cs303314.vk.me/v303314826/46f7/AnxA9eKjT9o.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937875";"http://cs303314.vk.me/v303314826/46ff/_XMAzJLjR0c.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937876";"http://cs303314.vk.me/v303314826/4707/rHKdLkYhBPs.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937877";"http://cs303314.vk.me/v303314826/470f/F3k_hveT5Co.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937880";"http://cs303314.vk.me/v303314826/4717/4vJx3pSfcrw.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937881";"http://cs303314.vk.me/v303314826/471f/SNjB06nbqvc.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937882";"http://cs303314.vk.me/v303314826/4727/Xto71iWFCYQ.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937884";"http://cs303314.vk.me/v303314826/472f/SfvZ8N2YGc4.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937885";"http://cs303314.vk.me/v303314826/4737/spfVIQ-0Xcs.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937886";"http://cs303314.vk.me/v303314826/473f/GS6FPOxhOnY.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937887";"http://cs303314.vk.me/v303314826/4747/F2PCY3qiy2Y.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937888";"http://cs303314.vk.me/v303314826/474f/Pl7FlxXd754.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937889";"http://cs303314.vk.me/v303314826/4757/fhOq5yvWei4.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937890";"http://cs303314.vk.me/v303314826/475f/eDm1FNNgyuo.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937891";"http://cs303314.vk.me/v303314826/4767/TMLRGRrZku8.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937892";"http://cs303314.vk.me/v303314826/476f/X1UzlE12Ukc.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937894";"http://cs303314.vk.me/v303314826/4777/3IlUPubW6pI.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937895";"http://cs303314.vk.me/v303314826/477f/5YputR46Wbc.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937896";"http://cs303314.vk.me/v303314826/4787/pnL8a_gk_rM.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937897";"http://cs303314.vk.me/v303314826/478f/retZBfuCGuI.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937898";"http://cs303314.vk.me/v303314826/4797/JIYt3M2kpN4.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937899";"http://cs303314.vk.me/v303314826/479f/QV3v3WdHjzM.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937901";"http://cs303314.vk.me/v303314826/47a7/uqL9Mrk0Cns.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937902";"http://cs303314.vk.me/v303314826/47af/InX_gyN75E0.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937903";"http://cs303314.vk.me/v303314826/47b7/pbjrA4gh6zI.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937905";"http://cs303314.vk.me/v303314826/47bf/R_iDUDDG1as.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937906";"http://cs303314.vk.me/v303314826/47c7/gImR_GSrDV8.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937907";"http://cs303314.vk.me/v303314826/47cf/529-h9KnYC8.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937908";"http://cs303314.vk.me/v303314826/47d7/qeEBuDxdVjg.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937909";"http://cs303314.vk.me/v303314826/47df/_KKWsx4RJJM.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937910";"http://cs303314.vk.me/v303314826/47e7/J7aFI6wJUJc.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937911";"http://cs303314.vk.me/v303314826/47ef/dcEXEYhk2Kw.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937912";"http://cs303314.vk.me/v303314826/47f7/Q7rg8GncuWo.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937913";"http://cs303314.vk.me/v303314826/47ff/uXNdOh06T5U.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937914";"http://cs303314.vk.me/v303314826/4807/GHPlFTMnKpE.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937915";"http://cs303314.vk.me/v303314826/480f/Z-DDNKbO4oE.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_290937916";"http://cs303314.vk.me/v303314826/4817/WSm3V80jrdo.jpg";"Цена: 149 грн.<br/>Камень: циркон<br/>GB10063";"Цена: 149 грн.";;"GB10063";;;"<h1>Цена: 149 грн.</h1><br/><b>Камень:</b> циркон<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_301429367";"http://cs416522.vk.me/v416522826/57d8/vSj8l6jVm2o.jpg";"YSL<br/><br/>Цена: 99 грн.<br/>GB10064";"YSL";99;"GB10064";;;"<h1>YSL</h1><br/><br/>";"Missing colour;"
"photo-13279251_301429364";"http://cs416522.vk.me/v416522826/57d1/ybVHD6W1wrU.jpg";"YSL<br/><br/>Цена: 99 грн.<br/>GB10064";"YSL";99;"GB10064";;;"<h1>YSL</h1><br/><br/>";"Missing colour;"
"photo-13279251_301429362";"http://cs416522.vk.me/v416522826/57ca/tDfUfqms3PQ.jpg";"YSL<br/><br/>Цена: 99 грн.<br/>GB10064";"YSL";99;"GB10064";;;"<h1>YSL</h1><br/><br/>";"Missing colour;"
"photo-13279251_301617438";"http://cs403828.vk.me/v403828826/68f6/G-FGI_7JzxE.jpg";"Цена: 180 грн.<br/>Материал: сплав<br/>Размер: окружность: 44 +5 см; ширина: 1.4 см.<br/>GB10065";"Цена: 180 грн.";;"GB10065";" окружность: 44 +5 см; ширина: 1.4 см.";;"<h1>Цена: 180 грн.</h1><br/><b>Материал:</b> сплав<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_301964709";"http://cs425124.vk.me/v425124826/245/M1XGADK3HFQ.jpg";"Цена: 110грн<br/>Материал: серебро+латунь<br/>GB10066";"Цена: 110грн";;"GB10066";;;"<h1>Цена: 110грн</h1><br/><b>Материал:</b> серебро+латунь<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_301964711";"http://cs425124.vk.me/v425124826/24d/eEY9o2ktO_o.jpg";"Цена: 110грн<br/>Материал: серебро+латунь<br/>GB10066";"Цена: 110грн";;"GB10066";;;"<h1>Цена: 110грн</h1><br/><b>Материал:</b> серебро+латунь<br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303822437";"http://cs320623.vk.me/v320623826/b9f/lwSKucIOZS4.jpg";"Цена: 60грн<br/>GB10067";"Цена: 60грн";;"GB10067";;;"<h1>Цена: 60грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303822443";"http://cs320623.vk.me/v320623826/bad/2z4VvzrrSJw.jpg";"Цена: 60грн<br/>GB10067";"Цена: 60грн";;"GB10067";;;"<h1>Цена: 60грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303822440";"http://cs320623.vk.me/v320623826/ba6/9Pkvv1XM3AQ.jpg";"Цена: 60грн<br/>GB10067";"Цена: 60грн";;"GB10067";;;"<h1>Цена: 60грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303822430";"http://cs320623.vk.me/v320623826/b8a/HyhN5Y09PM8.jpg";"Цена: 60грн<br/>GB10067";"Цена: 60грн";;"GB10067";;;"<h1>Цена: 60грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303822434";"http://cs320623.vk.me/v320623826/b91/hWYR94kckWc.jpg";"Цена: 60грн<br/>GB10067";"Цена: 60грн";;"GB10067";;;"<h1>Цена: 60грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303822436";"http://cs320623.vk.me/v320623826/b98/1JsYvLZcfC8.jpg";"Цена: 60грн<br/>GB10067";"Цена: 60грн";;"GB10067";;;"<h1>Цена: 60грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303822553";"http://cs320623.vk.me/v320623826/bb4/aI0mfQv3qoY.jpg";"Цена: 60грн<br/>GB10068";"Цена: 60грн";;"GB10068";;;"<h1>Цена: 60грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303822555";"http://cs320623.vk.me/v320623826/bbc/u-OiYcBzRu8.jpg";"Цена: 60грн<br/>GB10068";"Цена: 60грн";;"GB10068";;;"<h1>Цена: 60грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303822557";"http://cs320623.vk.me/v320623826/bc4/2U9_OkqNN7U.jpg";"Цена: 60грн<br/>GB10068";"Цена: 60грн";;"GB10068";;;"<h1>Цена: 60грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303822559";"http://cs320623.vk.me/v320623826/bcc/XHbiw36X9rE.jpg";"Цена: 60грн<br/>GB10068";"Цена: 60грн";;"GB10068";;;"<h1>Цена: 60грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303822560";"http://cs320623.vk.me/v320623826/bd3/sqWPlfMduAo.jpg";"Цена: 60грн<br/>GB10068";"Цена: 60грн";;"GB10068";;;"<h1>Цена: 60грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303822561";"http://cs320623.vk.me/v320623826/bda/W_6CHSbJCKg.jpg";"Цена: 60грн<br/>GB10068";"Цена: 60грн";;"GB10068";;;"<h1>Цена: 60грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303822562";"http://cs320623.vk.me/v320623826/be1/1aZGLEedi-c.jpg";"Цена: 60грн<br/>GB10068";"Цена: 60грн";;"GB10068";;;"<h1>Цена: 60грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303822566";"http://cs320623.vk.me/v320623826/be9/lgDR3O6XTgs.jpg";"Цена: 60грн<br/>GB10068";"Цена: 60грн";;"GB10068";;;"<h1>Цена: 60грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303822567";"http://cs320623.vk.me/v320623826/bf1/YK0YlRygK80.jpg";"Цена: 60грн<br/>GB10068";"Цена: 60грн";;"GB10068";;;"<h1>Цена: 60грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303823173";"http://cs320623.vk.me/v320623826/bf9/5bFZlo0CQ8g.jpg";"Цена: 40грн<br/>GB10069";"Цена: 40грн";;"GB10069";;;"<h1>Цена: 40грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303823174";"http://cs320623.vk.me/v320623826/c00/_PToDW-6upU.jpg";"Цена: 40грн<br/>GB10069";"Цена: 40грн";;"GB10069";;;"<h1>Цена: 40грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303823176";"http://cs320623.vk.me/v320623826/c07/qzbK63RdFwM.jpg";"Цена: 40грн<br/>GB10069";"Цена: 40грн";;"GB10069";;;"<h1>Цена: 40грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303823178";"http://cs320623.vk.me/v320623826/c0e/x3mbWKsl9Ug.jpg";"Цена: 40грн<br/>GB10069";"Цена: 40грн";;"GB10069";;;"<h1>Цена: 40грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303823179";"http://cs320623.vk.me/v320623826/c15/y6tirBD8Jrg.jpg";"Цена: 40грн<br/>GB10069";"Цена: 40грн";;"GB10069";;;"<h1>Цена: 40грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303823181";"http://cs320623.vk.me/v320623826/c1c/hirYrIqUZhU.jpg";"Цена: 40грн<br/>GB10069";"Цена: 40грн";;"GB10069";;;"<h1>Цена: 40грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303823182";"http://cs320623.vk.me/v320623826/c23/LLGXm4dbYPc.jpg";"Цена: 40грн<br/>GB10069";"Цена: 40грн";;"GB10069";;;"<h1>Цена: 40грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303823184";"http://cs320623.vk.me/v320623826/c2a/zL_2zsqu-kk.jpg";"Цена: 40грн<br/>GB10069";"Цена: 40грн";;"GB10069";;;"<h1>Цена: 40грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303823244";"http://cs320623.vk.me/v320623826/c46/XHG53uNWoKs.jpg";"Цена: 70грн<br/>GB10070";"Цена: 70грн";;"GB10070";;;"<h1>Цена: 70грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303823239";"http://cs320623.vk.me/v320623826/c31/7KEhL8b8cL4.jpg";"Цена: 70грн<br/>GB10070";"Цена: 70грн";;"GB10070";;;"<h1>Цена: 70грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303823243";"http://cs320623.vk.me/v320623826/c3f/3aJpZvp_XzI.jpg";"Цена: 70грн<br/>GB10070";"Цена: 70грн";;"GB10070";;;"<h1>Цена: 70грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303823240";"http://cs320623.vk.me/v320623826/c38/DKOc7XAmFx0.jpg";"Цена: 70грн<br/>GB10070";"Цена: 70грн";;"GB10070";;;"<h1>Цена: 70грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303823247";"http://cs320623.vk.me/v320623826/c4d/RKl5yiY2Ei0.jpg";"Цена: 70грн<br/>GB10070";"Цена: 70грн";;"GB10070";;;"<h1>Цена: 70грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303823302";"http://cs320623.vk.me/v320623826/c69/73edE4312_c.jpg";"Цена: 55грн<br/>GB10071";"Цена: 55грн";;"GB10071";;;"<h1>Цена: 55грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303823300";"http://cs320623.vk.me/v320623826/c5b/G0GmTfUqL_8.jpg";"Цена: 55грн<br/>GB10071";"Цена: 55грн";;"GB10071";;;"<h1>Цена: 55грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303823301";"http://cs320623.vk.me/v320623826/c62/69oB2sl-q4I.jpg";"Цена: 55грн<br/>GB10071";"Цена: 55грн";;"GB10071";;;"<h1>Цена: 55грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303823299";"http://cs320623.vk.me/v320623826/c54/aMJGG16y1aA.jpg";"Цена: 55грн<br/>GB10071";"Цена: 55грн";;"GB10071";;;"<h1>Цена: 55грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303823305";"http://cs320623.vk.me/v320623826/c70/lrbSULYcFrc.jpg";"Цена: 55грн<br/>GB10071";"Цена: 55грн";;"GB10071";;;"<h1>Цена: 55грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303823418";"http://cs320623.vk.me/v320623826/c8c/HjL7ugvlCCM.jpg";"Цена: 85грн<br/>GB10072";"Цена: 85грн";;"GB10072";;;"<h1>Цена: 85грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303823409";"http://cs320623.vk.me/v320623826/c7e/VoKL3s_3WsA.jpg";"Цена: 85грн<br/>GB10072";"Цена: 85грн";;"GB10072";;;"<h1>Цена: 85грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303823407";"http://cs320623.vk.me/v320623826/c77/jjAqRPqWhQE.jpg";"Цена: 85грн<br/>GB10072";"Цена: 85грн";;"GB10072";;;"<h1>Цена: 85грн</h1><br/>";"Missing name;Missing colour;Missing price;"
"photo-13279251_303823411";"http://cs320623.vk.me/v320623826/c85/jUBykUgwrR8.jpg";"Цена: 85грн<br/>GB10072";"Цена: 85грн";;"GB10072";;;"<h1>Цена: 85грн</h1><br/>";"Missing name;Missing colour;Missing price;"
