"photo-13279251_327000931";"http://cs540103.vk.me/c540101/v540101826/15318/Aq3nPVZE58M.jpg";"Nike Roshe Run<br/>Цена: 815 грн.<br/>Размеры: 36-40<br/>Материал: текстиль<br/>Подошва: пена<br/>Сезон: весна, лето, осень<br/>NK30001<br/>Черный+Голубой";"Nike Roshe Run";815;"NK30001";" 36-40";"Черный+Голубой";"<h1>Nike Roshe Run</h1><br/><b>Материал:</b> текстиль<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_302055733";"http://cs419930.vk.me/v419930826/4f79/vqDD1s1Uxsg.jpg";"Free Run 5.0 v3<br/>Цена: 945 грн.<br/>Размеры: 35-44<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30006<br/>Серый";"Free Run 5.0 v3";945;"NK30006";" 35-44";"Серый";"<h1>Free Run 5.0 v3</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_302055737";"http://cs419930.vk.me/v419930826/4f91/MgXl-LAW7zQ.jpg";"Free Run 5.0 v3<br/>Цена: 945 грн.<br/>Размеры: 35-40<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30006<br/>Серый+Красный";"Free Run 5.0 v3";945;"NK30006";" 35-40";"Серый+Красный";"<h1>Free Run 5.0 v3</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_302055719";"http://cs419930.vk.me/v419930826/4f71/cKLdOwVlGig.jpg";"Free Run 5.0 v3<br/>Цена: 945 грн.<br/>Размеры: 35-40<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30006<br/>Серый+Красный";"Free Run 5.0 v3";945;"NK30006";" 35-40";"Серый+Красный";"<h1>Free Run 5.0 v3</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_302055645";"http://cs419930.vk.me/v419930826/4f19/2ydgzbnKNCU.jpg";"Free Run 5.0 v3<br/>Цена: 945 грн.<br/>Размеры: 35-40<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30006<br/>Серый+Розовый";"Free Run 5.0 v3";945;"NK30006";" 35-40";"Серый+Розовый";"<h1>Free Run 5.0 v3</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_302055800";"http://cs419930.vk.me/v419930826/4fb9/vgy3sugABic.jpg";"Free Run 5.0 v3<br/>Цена: 945 грн.<br/>Размеры: 35-44<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30006<br/>Синий";"Free Run 5.0 v3";945;"NK30006";" 35-44";"Синий";"<h1>Free Run 5.0 v3</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_302055739";"http://cs419930.vk.me/v419930826/4f99/2MnXg6VQl8E.jpg";"Free Run 5.0 v3<br/>Цена: 945 грн.<br/>Размеры: 35-44<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30006<br/>Голубой";"Free Run 5.0 v3";945;"NK30006";" 35-44";"Голубой";"<h1>Free Run 5.0 v3</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_302055802";"http://cs419930.vk.me/v419930826/4fc1/Ow98IAg-vAg.jpg";"Free Run 5.0 v3<br/>Цена: 945 грн.<br/>Размеры: 35-44<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30006<br/>Голубой+Серый";"Free Run 5.0 v3";945;"NK30006";" 35-44";"Голубой+Серый";"<h1>Free Run 5.0 v3</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_302055569";"http://cs419930.vk.me/v419930826/4ed1/ny5U9N5mibI.jpg";"Free Run 5.0 v3<br/>Цена: 945 грн.<br/>Размеры: 35-40<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30006<br/>Голубой+Салатовый";"Free Run 5.0 v3";945;"NK30006";" 35-40";"Голубой+Салатовый";"<h1>Free Run 5.0 v3</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_304126343";"http://cs406131.vk.me/v406131826/7619/lfYheTBPWPY.jpg";"Free Run 5.0 v3<br/>Цена: 945 грн.<br/>Размеры: 35-40<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30006<br/>Синий+Салатовый";"Free Run 5.0 v3";945;"NK30006";" 35-40";"Синий+Салатовый";"<h1>Free Run 5.0 v3</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_302055574";"http://cs419930.vk.me/v419930826/4ee1/zJwf6JJBHrY.jpg";"Free Run 5.0 v3<br/>Цена: 945 грн.<br/>Размеры: 35-40<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30006<br/>Голубой+Оранжевый";"Free Run 5.0 v3";945;"NK30006";" 35-40";"Голубой+Оранжевый";"<h1>Free Run 5.0 v3</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_302055705";"http://cs419930.vk.me/v419930826/4f61/tI7DI1nLMr8.jpg";"Free Run 5.0 v3<br/>Цена: 945 грн.<br/>Размеры: 35-40<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30006<br/>Голубой+Красный";"Free Run 5.0 v3";945;"NK30006";" 35-40";"Голубой+Красный";"<h1>Free Run 5.0 v3</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_302055803";"http://cs419930.vk.me/v419930826/4fc9/U7deVVu6_7g.jpg";"Free Run 5.0 v3<br/>Цена: 945 грн.<br/>Размеры: 35-40<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30006<br/>Бирюзовый";"Free Run 5.0 v3";945;"NK30006";" 35-40";"Бирюзовый";"<h1>Free Run 5.0 v3</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_302055585";"http://cs419930.vk.me/v419930826/4ee9/Yt9b7qQjmcQ.jpg";"Free Run 5.0 v3<br/>Цена: 945 грн.<br/>Размеры: 35-43<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30006<br/>Бордовый";"Free Run 5.0 v3";945;"NK30006";" 35-43";"Бордовый";"<h1>Free Run 5.0 v3</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_302055765";"http://cs419930.vk.me/v419930826/4fa9/iUfP6jIwoRs.jpg";"Free Run 5.0 v3<br/>Цена: 945 грн.<br/>Размеры: 35-44<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30006<br/>Красный";"Free Run 5.0 v3";945;"NK30006";" 35-44";"Красный";"<h1>Free Run 5.0 v3</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_302055766";"http://cs419930.vk.me/v419930826/4fb1/kTnpR03Okfc.jpg";"Free Run 5.0 v3<br/>Цена: 945 грн.<br/>Размеры: 35-44<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30006<br/>Красный";"Free Run 5.0 v3";945;"NK30006";" 35-44";"Красный";"<h1>Free Run 5.0 v3</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_302055644";"http://cs419930.vk.me/v419930826/4f11/EJ523xQIGc8.jpg";"Free Run 5.0 v3<br/>Цена: 945 грн.<br/>Размеры: 35-40<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30006<br/>Фиолетовый";"Free Run 5.0 v3";945;"NK30006";" 35-40";"Фиолетовый";"<h1>Free Run 5.0 v3</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_302055646";"http://cs419930.vk.me/v419930826/4f21/Egc1RI7ZdcI.jpg";"Free Run 5.0 v3<br/>Цена: 945 грн.<br/>Размеры: 35-40<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30006<br/>Фиолетовый";"Free Run 5.0 v3";945;"NK30006";" 35-40";"Фиолетовый";"<h1>Free Run 5.0 v3</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_304131722";"http://cs406131.vk.me/v406131826/7721/e5BUZ9hQvC4.jpg";"Free Run 5.0 v3<br/>Цена: 945 грн.<br/>Размеры: 35-40<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30006<br/>Салатовый";"Free Run 5.0 v3";945;"NK30006";" 35-40";"Салатовый";"<h1>Free Run 5.0 v3</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_302055806";"http://cs419930.vk.me/v419930826/4fd9/oliDiSXAKec.jpg";"Free Run 5.0 v3<br/>Цена: 945 грн.<br/>Размеры: 35-40<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30006<br/>Коралловый";"Free Run 5.0 v3";945;"NK30006";" 35-40";"Коралловый";"<h1>Free Run 5.0 v3</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_304131697";"http://cs406131.vk.me/v406131826/76c9/J1NxgyprtHA.jpg";"Free Run 5.0 v3<br/>Цена: 945 грн.<br/>Размеры: 35-40<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30006<br/>Оранжевый";"Free Run 5.0 v3";945;"NK30006";" 35-40";"Оранжевый";"<h1>Free Run 5.0 v3</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_304131731";"http://cs406131.vk.me/v406131826/7749/mKzXLbrRIBM.jpg";"Free Run 5.0 v3<br/>Цена: 945 грн.<br/>Размеры: 35-40<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30006<br/>Розовый";"Free Run 5.0 v3";945;"NK30006";" 35-40";"Розовый";"<h1>Free Run 5.0 v3</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_304131723";"http://cs406131.vk.me/v406131826/7729/DW3R-akSOLI.jpg";"Free Run 5.0 v3<br/>Цена: 945 грн.<br/>Размеры: 35-40<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30006<br/>Голубой";"Free Run 5.0 v3";945;"NK30006";" 35-40";"Голубой";"<h1>Free Run 5.0 v3</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_304126344";"http://cs406131.vk.me/v406131826/7621/9U-riiSpZ10.jpg";"Free Run 5.0 v3<br/>Цена: 945 грн.<br/>Размеры: 35-40<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30006<br/>Желтый";"Free Run 5.0 v3";945;"NK30006";" 35-40";"Желтый";"<h1>Free Run 5.0 v3</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_302055662";"http://cs419930.vk.me/v419930826/4f39/aBqxaC4GsPU.jpg";"Free Run 5.0 v3<br/>Цена: 945 грн.<br/>Размеры: 35-44<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30006<br/>Салатовый";"Free Run 5.0 v3";945;"NK30006";" 35-44";"Салатовый";"<h1>Free Run 5.0 v3</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_304131727";"http://cs406131.vk.me/v406131826/7739/rgwEic_YcEM.jpg";"Free Run 5.0 v4<br/>Цена: 905 грн.<br/>Размеры: 39-44<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30007<br/>Черный+Белый";"Free Run 5.0 v4";905;"NK30007";" 39-44";"Черный+Белый";"<h1>Free Run 5.0 v4</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_304131709";"http://cs406131.vk.me/v406131826/76f1/kzLTojpPgjs.jpg";"Free Run 5.0 v4<br/>Цена: 905 грн.<br/>Размеры: 36-44<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30007<br/>Черный+Красный";"Free Run 5.0 v4";905;"NK30007";" 36-44";"Черный+Красный";"<h1>Free Run 5.0 v4</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_304131726";"http://cs406131.vk.me/v406131826/7731/0QvHBr9gUCU.jpg";"Free Run 5.0 v4<br/>Цена: 905 грн.<br/>Размеры: 40-44<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30007<br/>Черный";"Free Run 5.0 v4";905;"NK30007";" 40-44";"Черный";"<h1>Free Run 5.0 v4</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_304131704";"http://cs406131.vk.me/v406131826/76e1/KGN0qCLUFz8.jpg";"Free Run 5.0 v4<br/>Цена: 905 грн.<br/>Размеры: 36-39<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30007<br/>Черный+Голубой";"Free Run 5.0 v4";905;"NK30007";" 36-39";"Черный+Голубой";"<h1>Free Run 5.0 v4</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_304131713";"http://cs406131.vk.me/v406131826/7701/Peqt-euOGWc.jpg";"Free Run 5.0 v4<br/>Цена: 905 грн.<br/>Размеры: 39-44<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30007<br/>Серый+Черный";"Free Run 5.0 v4";905;"NK30007";" 39-44";"Серый+Черный";"<h1>Free Run 5.0 v4</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_304131706";"http://cs406131.vk.me/v406131826/76e9/gvluBeo8aGs.jpg";"Free Run 5.0 v4<br/>Цена: 905 грн.<br/>Размеры: 39-44<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30007<br/>Серый";"Free Run 5.0 v4";905;"NK30007";" 39-44";"Серый";"<h1>Free Run 5.0 v4</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_304131732";"http://cs406131.vk.me/v406131826/7751/Y9SSI69OCWc.jpg";"Free Run 5.0 v4<br/>Цена: 905 грн.<br/>Размеры: 36-39<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30007<br/>Серый+Голубой";"Free Run 5.0 v4";905;"NK30007";" 36-39";"Серый+Голубой";"<h1>Free Run 5.0 v4</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_304131699";"http://cs406131.vk.me/v406131826/76d1/zmyT_5g85UY.jpg";"Free Run 5.0 v4<br/>Цена: 905 грн.<br/>Размеры: 39-44<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30007<br/>Серый+Салатовый";"Free Run 5.0 v4";905;"NK30007";" 39-44";"Серый+Салатовый";"<h1>Free Run 5.0 v4</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_304131739";"http://cs406131.vk.me/v406131826/7769/xuD7e2X9PT4.jpg";"Free Run 5.0 v4<br/>Цена: 905 грн.<br/>Размеры: 36-39<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30007<br/>Серый+Красный";"Free Run 5.0 v4";905;"NK30007";" 36-39";"Серый+Красный";"<h1>Free Run 5.0 v4</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_304131742";"http://cs406131.vk.me/v406131826/7771/HotXfh_fc5w.jpg";"Free Run 5.0 v4<br/>Цена: 905 грн.<br/>Размеры: 36-39<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30007<br/>Серый+Розовый";"Free Run 5.0 v4";905;"NK30007";" 36-39";"Серый+Розовый";"<h1>Free Run 5.0 v4</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_304131729";"http://cs406131.vk.me/v406131826/7741/OHSzjL2qo5k.jpg";"Free Run 5.0 v4<br/>Цена: 905 грн.<br/>Размеры: 36-39<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30007<br/>Серый+Зеленый";"Free Run 5.0 v4";905;"NK30007";" 36-39";"Серый+Зеленый";"<h1>Free Run 5.0 v4</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_304131716";"http://cs406131.vk.me/v406131826/7709/2cIPuX6xWuA.jpg";"Free Run 5.0 v4<br/>Цена: 905 грн.<br/>Размеры: 36-39<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30007<br/>Серый+Оранжевый";"Free Run 5.0 v4";905;"NK30007";" 36-39";"Серый+Оранжевый";"<h1>Free Run 5.0 v4</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_304131735";"http://cs406131.vk.me/v406131826/7759/1Fvpbmyow4I.jpg";"Free Run 5.0 v4<br/>Цена: 905 грн.<br/>Размеры: 36-39<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30007<br/>Фиолетовый";"Free Run 5.0 v4";905;"NK30007";" 36-39";"Фиолетовый";"<h1>Free Run 5.0 v4</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_304131711";"http://cs406131.vk.me/v406131826/76f9/SYMZttWf2xU.jpg";"Free Run 5.0 v4<br/>Цена: 905 грн.<br/>Размеры: 36-44<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30007<br/>Красный";"Free Run 5.0 v4";905;"NK30007";" 36-44";"Красный";"<h1>Free Run 5.0 v4</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_304131691";"http://cs406131.vk.me/v406131826/76b9/uWiihBSFhFM.jpg";"Free Run 5.0 v4<br/>Цена: 905 грн.<br/>Размеры: 40-44<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30007<br/>Синий";"Free Run 5.0 v4";905;"NK30007";" 40-44";"Синий";"<h1>Free Run 5.0 v4</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_304127469";"http://cs406131.vk.me/v406131826/7649/7WzVm8Pwzr8.jpg";"Free Run 4.0<br/>Цена: 999 грн.<br/>Размеры: 35-44<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30008<br/>Полностью черный";"Free Run 4.0";999;"NK30008";" 35-44";"Полностью черный";"<h1>Free Run 4.0</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_304127464";"http://cs406131.vk.me/v406131826/7639/W3l3Cqf7edw.jpg";"Free Run 4.0<br/>Цена: 999 грн.<br/>Размеры: 35-44<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30008<br/>Черный+Красный";"Free Run 4.0";999;"NK30008";" 35-44";"Черный+Красный";"<h1>Free Run 4.0</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_304127500";"http://cs406131.vk.me/v406131826/76b1/4J32Bwwy2A8.jpg";"Free Run 4.0<br/>Цена: 999 грн.<br/>Размеры: 35-44<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30008<br/>Серый+Синий";"Free Run 4.0";999;"NK30008";" 35-44";"Серый+Синий";"<h1>Free Run 4.0</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_304127496";"http://cs406131.vk.me/v406131826/7699/rvAI5IiMiYc.jpg";"Free Run 4.0<br/>Цена: 999 грн.<br/>Размеры: 35-44<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30008<br/>Серый+Салатовый";"Free Run 4.0";999;"NK30008";" 35-44";"Серый+Салатовый";"<h1>Free Run 4.0</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_304127489";"http://cs406131.vk.me/v406131826/7689/dVwwJTVWWFw.jpg";"Free Run 4.0<br/>Цена: 999 грн.<br/>Размеры: 35-44<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30008<br/>Серый+Желтый";"Free Run 4.0";999;"NK30008";" 35-44";"Серый+Желтый";"<h1>Free Run 4.0</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_304127490";"http://cs406131.vk.me/v406131826/7691/Skts1b0AIik.jpg";"Free Run 4.0<br/>Цена: 999 грн.<br/>Размеры: 35-44<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30008<br/>Серый+Оранжевый";"Free Run 4.0";999;"NK30008";" 35-44";"Серый+Оранжевый";"<h1>Free Run 4.0</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_304127479";"http://cs406131.vk.me/v406131826/7671/zIMSM7tNKPs.jpg";"Free Run 4.0<br/>Цена: 999 грн.<br/>Размеры: 35-39<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30008<br/>ФСерый+иолетовый";"Free Run 4.0";999;"NK30008";" 35-39";"ФСерый+иолетовый";"<h1>Free Run 4.0</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_304127472";"http://cs406131.vk.me/v406131826/7651/4Eaa1iHPx_s.jpg";"Free Run 4.0<br/>Цена: 999 грн.<br/>Размеры: 35-39<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30008<br/>Серый+Розовый";"Free Run 4.0";999;"NK30008";" 35-39";"Серый+Розовый";"<h1>Free Run 4.0</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_304127473";"http://cs406131.vk.me/v406131826/7659/1NftSiLY99Q.jpg";"Free Run 4.0<br/>Цена: 999 грн.<br/>Размеры: 35-39<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30008<br/>Серый+Красный";"Free Run 4.0";999;"NK30008";" 35-39";"Серый+Красный";"<h1>Free Run 4.0</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_304127487";"http://cs406131.vk.me/v406131826/7681/2ojJu49ceGg.jpg";"Free Run 4.0<br/>Цена: 999 грн.<br/>Размеры: 35-39<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30008<br/>Серый+Кораловый";"Free Run 4.0";999;"NK30008";" 35-39";"Серый+Кораловый";"<h1>Free Run 4.0</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
"photo-13279251_304127466";"http://cs406131.vk.me/v406131826/7641/v9gTjsMbuxE.jpg";"Free Run 4.0<br/>Цена: 999 грн.<br/>Размеры: 35-39<br/>Материал: текстиль, сетка<br/>Подошва: пена<br/>Сезон: весна, лето, осень <br/>NK30008<br/>Серый+Флуоресцентный";"Free Run 4.0";999;"NK30008";" 35-39";"Серый+Флуоресцентный";"<h1>Free Run 4.0</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> пена<br/><b>Сезон:</b> весна, лето, осень <br/>";""
